Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-May-2016,81.00,81.90,80.15,81.50,81.312870061741417380,71103,775,5781589.00,35489,49.91,1.75,0.50
24-May-2016,80.10,80.95,79.40,80.15,80.155983961127461631,50627,705,4058057.00,21257,41.99,1.55,0.05
23-May-2016,82.50,82.50,79.60,80.10,81.069267434018768502,87487,1497,7092507.00,54020,61.75,2.90,-2.40
20-May-2016,83.95,84.30,81.50,81.80,82.574725491856493634,177135,1644,14626874.00,79541,44.90,2.80,-2.15
19-May-2016,85.00,86.20,83.10,84.00,84.986747386529045917,151140,1381,12844897.00,42616,28.20,3.10,-1.00
18-May-2016,85.50,85.70,84.45,84.60,84.750187375761723205,122748,1398,10402916.00,52812,43.02,1.25,-0.90
17-May-2016,85.60,87.10,85.40,85.70,85.935285406168311616,402444,3825,34584140.00,133667,33.21,1.70,0.10
16-May-2016,83.90,84.75,83.50,84.05,84.226488372460175873,190023,1616,16004970.00,60727,31.96,1.25,0.15
13-May-2016,81.20,84.15,81.20,82.75,83.245699781276159101,111099,1062,9248514.00,35863,32.28,2.95,1.55
12-May-2016,82.50,84.50,82.50,83.80,83.824301543832996848,150081,1996,12580435.00,58271,38.83,2.00,1.30
11-May-2016,83.00,83.80,82.30,82.90,82.946840083229513863,153311,1895,12716663.00,48087,31.37,1.50,-0.10
10-May-2016,81.45,84.65,81.30,83.75,83.427090227883282070,333899,2920,27856222.00,76185,22.82,3.35,2.30
9-May-2016,82.90,82.90,81.20,81.70,81.741214514893007823,118747,1213,9706524.00,50363,42.41,1.70,-1.20
6-May-2016,81.00,82.15,80.20,81.15,81.176754508629322555,110843,918,8997875.00,43052,38.84,1.95,0.15
5-May-2016,81.45,81.75,80.55,80.80,81.234908120111278833,80159,749,6511709.00,31737,39.59,1.20,-0.65
4-May-2016,82.75,82.75,80.80,81.15,81.896510910360036823,98851,893,8095552.00,45012,45.54,1.95,-1.60
3-May-2016,83.80,84.90,82.65,82.95,83.858431933625538421,132099,1237,11077615.00,58657,44.40,2.25,-0.85
2-May-2016,84.80,84.80,82.80,83.70,83.551300894028577368,139481,1295,11653819.00,48307,34.63,2.00,-1.10
29-April-2016,84.15,84.70,83.10,83.90,83.887444250533255768,103140,915,8652151.00,40485,39.25,1.60,-0.25
28-April-2016,85.45,86.30,84.15,84.50,85.092530664099218941,175531,1395,14936377.00,50258,28.63,2.15,-0.95
27-April-2016,86.05,86.90,84.35,85.35,85.978551961132835644,135024,1173,11609168.00,46999,34.81,2.55,-0.70
26-April-2016,86.00,87.30,85.80,86.45,86.657760709657972103,255447,2566,22136465.00,69523,27.22,1.50,0.45
25-April-2016,85.00,86.40,84.40,85.20,85.233932683584936382,257946,2015,21985752.00,59027,22.88,2.00,0.20
22-April-2016,85.00,85.50,84.25,84.50,84.676432253529377306,136568,1060,11564091.00,62471,45.74,1.25,-0.50
21-April-2016,87.00,87.70,84.25,85.70,86.305724065850812628,180833,1530,15606923.00,60410,33.41,3.45,-1.30
20-April-2016,87.00,88.30,86.60,86.90,87.353102501486720736,316132,2835,27615111.00,116697,36.91,1.70,-0.10
18-April-2016,85.95,87.35,85.10,86.45,86.309105548235983018,355212,2890,30658030.00,84619,23.82,2.25,0.50
13-April-2016,86.10,87.00,85.05,85.55,86.201868217216986082,476390,3830,41065708.00,169102,35.50,1.95,-0.55
12-April-2016,83.00,84.75,82.60,84.45,83.985321580496452557,263993,2032,22171537.00,90049,34.11,2.15,1.45
11-April-2016,82.80,82.95,82.00,82.60,82.536183642537843178,104246,925,8604067.00,38131,36.58,0.95,-0.20
8-April-2016,83.50,83.50,82.35,82.50,82.686690114772306553,140452,843,11613511.00,53403,38.02,1.15,-1.00
7-April-2016,84.20,84.65,83.00,83.20,83.589467797378278959,207421,1522,17338211.00,60033,28.94,1.65,-1.00
6-April-2016,83.50,84.35,83.30,83.90,83.821089807722797176,182913,1454,15331967.00,51602,28.21,1.05,0.40
5-April-2016,83.55,85.25,82.60,83.00,83.721349101204744540,225691,1793,18895155.00,67525,29.92,2.65,-0.55
4-April-2016,84.00,84.70,83.20,83.85,83.911113972402841262,139797,1036,11730522.00,60347,43.17,1.50,-0.15
1-April-2016,83.25,84.40,83.25,83.55,83.794235558186021061,179098,2196,15007380.00,67560,37.72,1.15,0.30
31-March-2016,84.25,85.85,83.25,84.20,84.426595476811793251,349488,3187,29506082.00,92946,26.59,2.60,-0.05
30-March-2016,83.25,84.95,83.25,84.25,84.454894088743745693,166885,2181,14094255.00,57076,34.20,1.70,1.00
29-March-2016,83.70,83.80,82.50,82.85,82.965232704402515723,159000,1233,13191472.00,59005,37.11,1.30,-0.85
28-March-2016,85.55,86.25,82.95,83.25,84.669148928326537834,271258,2313,22967184.00,104978,38.70,3.30,-2.30
23-March-2016,83.60,85.90,82.40,85.00,84.610780216825632635,438878,3210,37133810.00,134858,30.73,3.50,1.40
22-March-2016,84.80,84.80,82.65,83.55,83.840032519095515389,317352,2800,26606802.00,111403,35.10,2.15,-1.25
21-March-2016,83.20,84.40,82.50,83.30,83.458559012470084393,333438,2937,27828255.00,119847,35.94,1.90,0.10
18-March-2016,79.95,83.80,79.15,82.75,81.518335969092186615,482467,3363,39329907.00,143790,29.80,4.65,2.80
17-March-2016,79.25,80.80,78.80,79.20,80.002977859180901830,160518,1306,12841918.00,51384,32.01,2.00,-0.05
16-March-2016,80.15,80.90,78.65,79.15,79.498616248616248616,148148,1444,11777561.00,61290,41.37,2.25,-1.00
15-March-2016,81.00,81.70,80.10,80.35,80.692896999218451807,110038,921,8879285.00,49640,45.11,1.60,-0.65
14-March-2016,80.30,82.35,80.30,80.80,81.302457682291666666,122880,1507,9990446.00,48039,39.09,2.05,0.50
11-March-2016,81.50,82.35,80.60,81.35,81.465474266422440110,139215,1641,11341216.00,47999,34.48,1.75,-0.15
10-March-2016,81.00,84.40,80.60,81.65,82.614025426916422177,332325,3332,27454706.00,119913,36.08,3.80,0.65
9-March-2016,80.50,81.95,79.10,81.00,80.057583322323359455,287618,1754,23026002.00,136412,47.43,2.85,0.50
8-March-2016,82.25,83.10,79.80,80.60,81.068422350512956500,296029,2340,23998604.00,120853,40.82,3.30,-1.65
4-March-2016,81.50,83.35,81.05,82.20,82.446596150582863254,194471,1687,16033472.00,67907,34.92,2.30,0.70
3-March-2016,80.75,82.45,80.60,81.80,81.600458515039069068,178402,1585,14557685.00,61440,34.44,1.85,1.05
2-March-2016,78.70,81.90,78.55,79.95,80.352210247497090357,323923,2846,26027929.00,111826,34.52,3.35,1.25
1-March-2016,74.70,77.55,74.55,76.65,76.262990235171106030,225708,2007,17213167.00,89271,39.55,3.00,1.95
29-February-2016,76.00,76.60,74.05,74.40,75.459850998195681275,171810,1527,12964757.00,55501,32.30,2.55,-1.60
26-February-2016,77.05,77.50,75.00,76.00,75.972562072688017272,200088,1781,15201198.00,92215,46.09,2.50,-1.05
25-February-2016,77.55,77.55,75.80,76.15,76.587233930822013723,114256,1190,8750551.00,45775,40.06,1.75,-1.40
24-February-2016,78.00,78.50,76.55,77.05,77.613385309807139926,243700,1603,18914382.00,120390,49.40,1.95,-0.95
23-February-2016,81.95,81.95,78.90,79.60,79.743421052631578947,150632,1494,12011911.00,61379,40.75,3.05,-2.35
22-February-2016,82.00,82.20,81.20,81.70,81.787133020110870808,120681,1023,9870153.00,40148,33.27,1.00,-0.30
19-February-2016,80.70,82.50,80.15,80.70,81.342883389791582936,226421,2277,18417737.00,77017,34.01,2.35,0.00
18-February-2016,82.60,83.45,80.05,81.60,81.475252946932765942,222774,1638,18150568.00,70126,31.48,3.40,-1.00
17-February-2016,80.80,81.40,78.40,80.85,79.971864877371587228,205295,1699,16417824.00,50993,24.84,3.00,0.05
16-February-2016,82.90,84.25,80.20,80.70,82.060430605206523011,222106,1964,18226114.00,56724,25.54,4.05,-2.20
15-February-2016,80.35,83.85,80.35,82.10,82.668619509882726354,194076,2026,16043995.00,60645,31.25,3.50,1.75
12-February-2016,82.40,83.00,76.25,79.90,79.300159954669672948,338846,2626,26870542.00,80987,23.90,6.75,-2.50
11-February-2016,86.90,87.40,80.80,81.65,84.569262684425832218,257895,2606,21809990.00,91457,35.46,6.60,-5.25
10-February-2016,87.30,90.50,84.40,86.05,87.487740593663721894,710638,6264,62172113.00,169547,23.86,6.10,-1.25
9-February-2016,89.60,89.65,85.65,87.10,87.528293447833133379,190044,1982,16634227.00,58610,30.84,4.00,-2.50
8-February-2016,87.75,91.80,87.75,89.40,90.116723306687688366,208039,1896,18747793.00,42272,20.32,4.05,1.65
5-February-2016,88.00,88.05,86.85,87.75,87.451586220810006556,198270,1723,17339026.00,57392,28.95,1.20,-0.25
4-February-2016,87.55,89.00,85.95,87.75,87.895781330732900089,137413,1168,12078023.00,34880,25.38,3.05,0.20
3-February-2016,88.05,88.40,85.70,86.90,87.014466234403383852,150834,1294,13124740.00,47293,31.35,2.70,-1.15
2-February-2016,92.90,92.90,89.60,90.15,90.644487540742803104,208319,1510,18882969.00,76056,36.51,3.30,-2.75
1-February-2016,92.25,92.40,91.10,91.70,91.687467042863110605,146023,1290,13388479.00,40028,27.41,1.30,-0.55
29-January-2016,90.95,92.90,89.20,90.95,91.340106108336887091,218079,2259,19919359.00,70526,32.34,3.70,0.00
28-January-2016,90.10,92.50,89.60,91.35,91.559058816897703411,212881,1784,19491184.00,63310,29.74,2.90,1.25
27-January-2016,90.00,90.95,89.35,89.95,90.088570255989329502,155944,1453,14048772.00,38885,24.94,1.60,-0.05
25-January-2016,89.00,91.45,87.00,89.85,89.948247442317061109,546002,4364,49111923.00,152695,27.97,4.45,0.85
22-January-2016,86.00,88.00,84.30,86.00,86.103785134928327296,352854,3156,30382065.00,108942,30.87,3.70,0.00
21-January-2016,89.00,89.00,84.05,84.50,85.834999449386371700,163454,1599,14030074.00,53392,32.66,4.95,-4.50
20-January-2016,88.00,88.00,84.50,85.90,85.923596714643921893,202596,1914,17407777.00,84682,41.80,3.50,-2.10
19-January-2016,87.70,90.35,87.40,88.20,88.849515107590895756,231804,2227,20595673.00,78531,33.88,2.95,0.50
18-January-2016,94.00,94.00,86.45,87.25,90.033407604888300770,411104,2751,37013094.00,137044,33.34,7.55,-6.75
15-January-2016,99.80,100.10,93.10,95.20,96.650580554703588485,342345,3099,33087843.00,139705,40.81,7.00,-4.60
14-January-2016,97.40,100.40,96.85,97.65,98.301016550449466521,321381,2920,31592079.00,93448,29.08,3.55,0.25
13-January-2016,105.00,105.80,97.20,100.85,100.486308622333028979,548703,4930,55137139.00,141342,25.76,8.60,-4.15
12-January-2016,105.50,106.85,103.50,104.05,105.460614802465204278,266915,2645,28149020.00,98902,37.05,3.35,-1.45
11-January-2016,104.00,107.20,103.15,105.40,105.461112444941039587,433172,4094,45682801.00,144871,33.44,4.05,1.40
8-January-2016,108.25,109.00,104.30,105.90,106.125929190956917389,351650,3099,37319183.00,100911,28.70,4.70,-2.35
7-January-2016,112.05,112.50,105.55,106.70,108.420556590757458311,463141,4127,50214005.00,162876,35.17,6.95,-5.35
6-January-2016,117.00,118.50,114.00,114.90,116.316105178734143197,476294,4742,55400663.00,126587,26.58,4.50,-2.10
5-January-2016,113.50,116.60,113.50,115.80,115.323687503989033280,360363,3562,41558390.00,81554,22.63,3.10,2.30
4-January-2016,115.45,117.90,111.55,113.10,114.634658651445579063,510695,5539,58543347.00,138279,27.08,6.35,-2.35
1-January-2016,111.40,117.30,109.45,115.80,115.278531668789356275,900587,7865,103818347.00,247011,27.43,7.85,4.40
31-December-2015,108.00,112.40,107.50,111.50,110.439270283245319251,283288,2552,31286120.00,120301,42.47,4.90,3.50
30-December-2015,109.45,110.50,107.30,107.90,108.684330742081043649,179064,2032,19461451.00,46339,25.88,3.20,-1.55
29-December-2015,112.00,112.55,109.05,109.40,110.344817602779386218,169246,1761,18675419.00,52005,30.73,3.50,-2.60
28-December-2015,112.50,113.35,111.25,111.80,112.155834377409406322,166016,1834,18619663.00,67412,40.61,2.10,-0.70
24-December-2015,113.20,113.45,111.45,112.10,112.351777741793703301,172916,1733,19427420.00,60796,35.16,2.00,-1.10
23-December-2015,112.95,113.80,111.40,112.05,112.486781226695747700,249418,2272,28056228.00,100913,40.46,2.40,-0.90
22-December-2015,112.10,114.50,111.30,112.30,112.993747148039884521,442678,4952,50019846.00,135315,30.57,3.20,0.20
21-December-2015,108.90,112.00,107.60,111.40,110.222756817501595315,354162,2812,39036712.00,128615,36.32,4.40,2.50
18-December-2015,109.00,110.30,107.35,107.75,108.588209619588350299,277226,2985,30103475.00,75922,27.39,2.95,-1.25
17-December-2015,109.30,109.40,106.35,109.10,108.284036451992270271,193021,2489,20901093.00,50869,26.35,3.05,-0.20
16-December-2015,109.25,110.75,107.25,107.75,109.212436619768566259,280253,2873,30607113.00,96936,34.59,3.50,-1.50
15-December-2015,105.00,109.20,104.05,108.85,107.321214097104872166,401813,3838,43123059.00,125215,31.16,5.15,3.85
14-December-2015,103.00,105.90,102.30,104.70,104.313304806054122588,252390,2339,26327635.00,77343,30.64,3.60,1.70
11-December-2015,106.95,106.95,103.55,104.40,104.949431431380953581,198305,2099,20811997.00,62339,31.44,3.40,-2.55
10-December-2015,104.70,107.35,102.40,106.60,104.917463665662050657,306253,2818,32131288.00,84259,27.51,4.95,1.90
9-December-2015,106.00,106.85,103.00,103.95,104.396719088576632147,376115,3722,39265172.00,,,3.85,-2.05
8-December-2015,105.00,108.80,105.00,105.70,107.444639734096703181,344787,3482,37045515.00,110901,32.17,3.80,0.70
7-December-2015,105.50,108.00,104.60,106.65,105.995591965590449143,290152,3159,30754833.00,91917,31.68,3.40,1.15
4-December-2015,106.60,106.60,104.25,104.65,105.120709815348472564,373731,3741,39286868.00,80663,21.58,2.35,-1.95
3-December-2015,112.00,112.40,107.00,107.55,108.798416035816431079,617817,6063,67217511.00,195075,31.57,5.40,-4.45
2-December-2015,111.00,114.50,110.70,111.95,112.658465514057610236,1846651,16189,208040868.00,501622,27.16,3.80,0.95
1-December-2015,101.00,107.00,100.55,106.00,103.881339957097736337,819071,7268,85086193.00,257156,31.40,6.45,5.00
30-November-2015,97.25,101.00,97.05,100.05,99.815783233553427678,409067,3987,40831343.00,132349,32.35,3.95,2.80
27-November-2015,96.85,97.40,96.20,96.50,96.757194626878360857,188196,1905,18209317.00,60196,31.99,1.20,-0.35
26-November-2015,97.10,97.35,96.20,96.35,96.503395935005665166,157983,1737,15245896.00,45228,28.63,1.15,-0.75
24-November-2015,98.00,98.50,96.50,96.75,97.304515217059301958,281559,2447,27396962.00,75485,26.81,2.00,-1.25
23-November-2015,97.00,98.60,96.40,97.65,97.303167125788521410,184047,2058,17908356.00,58407,31.73,2.20,0.65
20-November-2015,97.90,98.00,96.00,96.20,96.736127596439169139,215680,2147,20864048.00,80613,37.38,2.00,-1.70
19-November-2015,98.00,98.95,97.25,97.95,97.975840963512128833,182499,1720,17880493.00,49736,27.25,1.70,-0.05
18-November-2015,100.30,100.60,96.75,97.10,98.891112872751428025,319147,3538,31560802.00,77079,24.15,3.85,-3.20
17-November-2015,97.90,101.00,95.70,99.65,98.723456357776091623,770985,7149,76114304.00,128363,16.65,5.30,1.75
16-November-2015,91.50,97.45,91.25,96.80,94.491289164807449801,309270,3485,29223321.00,82771,26.76,6.20,5.30
13-November-2015,93.10,93.10,91.60,92.30,92.211475690621253272,204345,2104,18842954.00,76573,37.47,1.50,-0.80
11-November-2015,93.05,94.65,92.80,94.20,93.794096037785358173,76220,928,7148986.00,32704,42.91,1.85,1.15
10-November-2015,93.05,93.50,91.75,92.60,92.610278280516454864,255821,2103,23691654.00,114641,44.81,1.75,-0.45
9-November-2015,90.20,93.80,89.05,93.40,92.114616170754073255,323881,2675,29834174.00,97666,30.15,4.75,3.20
6-November-2015,95.80,96.15,92.60,92.95,94.264592456340206724,287049,2506,27058557.00,116611,40.62,3.55,-2.85
5-November-2015,99.00,99.30,95.00,96.05,96.700314727797051805,341565,2772,33029443.00,157864,46.22,4.30,-2.95
4-November-2015,99.05,100.25,98.10,98.30,98.907155329080996329,224504,2580,22205052.00,96702,43.07,2.15,-0.75
3-November-2015,99.65,100.75,98.55,98.90,99.680398098143491225,291084,2459,29015369.00,95101,32.67,2.20,-0.75
2-November-2015,101.80,101.80,98.50,99.75,99.431992583818303548,349506,2877,34752078.00,139093,39.80,3.30,-2.05
30-October-2015,105.35,105.50,100.80,101.40,103.001464613629607430,413761,2986,42617989.00,207352,50.11,4.70,-3.95
29-October-2015,106.30,108.30,104.15,104.70,106.356009990393852065,650625,5184,69197879.00,224607,34.52,4.15,-1.60
28-October-2015,104.95,107.00,104.10,105.70,105.921869900160512208,447318,4446,47380759.00,109943,24.58,2.90,0.75
27-October-2015,104.65,105.50,103.10,104.95,104.157551789683946003,248312,2345,25863570.00,63184,25.45,2.40,0.30
26-October-2015,107.40,107.80,104.60,105.05,105.657148393034464385,206445,1350,21812390.00,78751,38.15,3.20,-2.35
23-October-2015,108.00,109.00,106.30,106.90,107.677408326698824521,213530,1988,22992357.00,73028,34.20,2.70,-1.10
21-October-2015,108.80,110.00,106.00,107.75,108.163680901846622717,366182,2986,39607593.00,133035,36.33,4.00,-1.05
20-October-2015,108.00,109.85,107.50,108.75,108.763290462151249753,716021,6478,77876800.00,210006,29.33,2.35,0.75
19-October-2015,106.10,106.90,104.55,106.10,105.792355410912111943,291291,2562,30816361.00,107215,36.81,2.35,0.00
16-October-2015,104.00,107.30,104.00,105.50,105.893660229017960164,628335,5581,66536693.00,156053,24.84,3.30,1.50
15-October-2015,102.90,103.80,102.40,102.80,103.028796946493964989,258326,1982,26615017.00,82927,32.10,1.40,-0.10
14-October-2015,103.10,103.65,102.35,102.60,102.897329066951092149,180012,1685,18522754.00,62297,34.61,1.30,-0.50
13-October-2015,102.50,104.30,102.50,102.80,103.152690142301952034,270692,2687,27922608.00,74725,27.61,1.80,0.30
12-October-2015,103.50,104.35,101.85,102.85,102.871713733624067081,225636,2073,23211562.00,94190,41.74,2.50,-0.65
9-October-2015,103.40,104.75,102.35,102.55,103.120151220802437044,219282,2103,22612393.00,74016,33.75,2.40,-0.85
8-October-2015,105.25,105.50,102.80,103.40,103.696944145315642968,196868,1838,20414610.00,68822,34.96,2.70,-1.85
7-October-2015,106.00,106.75,104.35,104.80,105.381607462202748427,274557,2558,28933258.00,67531,24.60,2.40,-1.20
6-October-2015,104.90,107.40,104.90,105.70,106.193134576802047803,476999,4278,50654019.00,141496,29.66,2.50,0.80
5-October-2015,102.10,104.50,102.00,103.95,103.493134140692210972,302220,2799,31277695.00,106800,35.34,2.50,1.85
1-October-2015,102.50,103.30,100.90,101.25,102.077068437745190129,180982,1688,18474112.00,67658,37.38,2.40,-1.25
30-September-2015,101.00,103.20,101.00,101.75,102.158927334148872334,301641,3092,30815321.00,106631,35.35,2.20,0.75
29-September-2015,100.00,102.40,98.50,101.10,100.831550577646426652,357312,3110,36028323.00,74574,20.87,3.90,1.10
28-September-2015,102.70,103.00,100.05,100.65,101.596172909367462505,249171,2599,25314820.00,101174,40.60,2.95,-2.05
24-September-2015,101.90,104.25,101.65,102.00,102.762570468881102946,373037,3416,38334241.00,126829,34.00,2.60,0.10
23-September-2015,101.00,103.35,100.20,101.95,101.977263960572162697,313687,2682,31988942.00,86177,27.47,3.15,0.95
22-September-2015,106.20,107.60,101.75,102.20,104.604256606140714437,446365,4216,46691679.00,172374,38.62,5.85,-4.00
21-September-2015,102.80,105.90,102.00,105.30,104.916678401889749471,440270,4147,46191666.00,137932,31.33,3.90,2.50
18-September-2015,101.40,103.60,101.10,102.95,102.491951651209622799,442948,4221,45398605.00,137962,31.15,2.50,1.55
16-September-2015,104.80,104.80,100.10,100.65,101.814162104819901528,493952,4520,50291309.00,153622,31.10,4.70,-4.15
15-September-2015,105.05,107.00,102.00,102.70,104.427416546674572028,425028,3972,44384576.00,114984,27.05,5.00,-2.35
14-September-2015,108.00,111.00,102.80,104.70,106.718700629511703084,1728006,16377,184410555.00,392993,22.74,8.20,-3.30
11-September-2015,108.00,111.10,107.45,108.45,109.470738888288772605,796142,6765,87154253.00,189901,23.85,3.65,0.45
10-September-2015,99.45,107.20,98.60,106.25,104.175594122124646358,1154771,10374,120298955.00,151940,13.16,8.60,6.80
9-September-2015,101.55,104.70,101.35,102.95,103.075945507434749804,449309,3363,46312950.00,109255,24.32,3.35,1.40
8-September-2015,99.05,100.90,96.10,99.55,98.743572441179158782,514231,4209,50777006.00,109437,21.28,4.80,0.50
7-September-2015,102.80,102.85,98.25,98.75,100.512334843337108342,317880,2724,31950861.00,110806,34.86,4.60,-4.05
4-September-2015,104.15,104.90,99.50,101.55,101.542920558258460882,563180,4638,57186942.00,177341,31.49,5.40,-2.60
3-September-2015,106.00,108.15,105.30,105.80,106.797330899450763867,310067,2727,33114328.00,86521,27.90,2.85,-0.20
2-September-2015,104.00,107.20,103.20,105.30,105.299801859959732830,625820,4904,65898722.00,136860,21.87,4.00,1.30
1-September-2015,107.00,107.50,101.70,103.10,104.339580926397646654,431046,3882,44975159.00,126375,29.32,5.80,-3.90
31-August-2015,108.85,110.40,107.25,108.20,108.410922982807183003,313852,2703,34024985.00,60783,19.37,3.15,-0.65
28-August-2015,112.00,113.90,108.80,109.50,111.363772097789278926,557239,4587,62056237.00,119996,21.53,5.10,-2.50
27-August-2015,111.40,112.00,108.80,109.30,110.149214169257410201,394996,3310,43508499.00,125656,31.81,3.20,-2.10
26-August-2015,106.75,110.75,103.05,107.55,108.200379287120672598,620638,5896,67153267.00,135015,21.75,7.70,0.80
25-August-2015,102.70,107.90,97.25,106.35,103.383818203678130439,889963,8460,92007773.00,202248,22.73,10.65,3.65
24-August-2015,111.00,113.45,95.50,100.75,106.679621904729941820,1013078,8528,108074778.00,275550,27.20,17.95,-10.25
21-August-2015,110.00,118.20,105.55,117.55,112.902276032633633797,1028632,7703,116134894.00,218341,21.23,12.65,7.55
20-August-2015,117.50,117.50,112.15,112.90,114.145441330454796630,602621,4902,68786440.00,137449,22.81,5.35,-4.60
19-August-2015,119.80,122.60,115.75,116.65,119.414623082811215377,1022917,9013,122151248.00,264426,25.85,6.85,-3.15
18-August-2015,110.50,119.60,110.50,118.55,115.349399057074878324,1207519,8967,139286591.00,340747,28.22,9.10,8.05
17-August-2015,107.00,111.55,104.40,109.30,108.837164683974197739,886589,6650,96493833.00,201971,22.78,7.15,2.30
14-August-2015,104.00,108.00,101.30,106.70,105.528922278549149872,858283,6512,90573680.00,190539,22.20,6.70,2.70
13-August-2015,102.50,105.60,102.50,103.40,104.086170721952306955,610068,4422,63499642.00,139247,22.82,3.10,0.90
12-August-2015,108.50,108.50,101.75,102.15,103.733083097455251534,731310,6048,75861041.00,237051,32.41,6.75,-6.35
11-August-2015,116.70,116.70,107.50,108.90,111.185296274157725302,841501,6852,93562538.00,287078,34.11,9.20,-7.80
10-August-2015,121.00,121.55,115.50,116.25,118.679317983624616871,583681,4995,69270863.00,205739,35.25,6.05,-4.75
7-August-2015,117.50,121.65,117.00,120.55,120.391375738926137333,884899,6650,106534208.00,284862,32.19,4.65,3.05
6-August-2015,119.90,119.90,113.65,116.90,116.052576899808168134,1122337,7259,130250101.00,416951,37.15,6.25,-3.00
5-August-2015,126.00,128.10,117.30,119.55,124.098491113882110750,1952765,14984,242335190.00,705202,36.11,10.80,-6.45
4-August-2015,122.00,124.55,114.45,122.90,121.595576702985739141,1830535,13185,222584959.00,361516,19.75,10.10,0.90
3-August-2015,114.80,121.80,113.45,121.20,118.456179019884006416,1175065,8513,139193710.00,316680,26.95,8.35,6.40
31-July-2015,116.60,116.80,111.10,114.60,114.442111583613581384,809402,6558,92629674.00,196150,24.23,5.70,-2.00
30-July-2015,113.20,116.65,113.10,115.10,114.668846605322451037,1015472,7746,116443003.00,258791,25.48,3.55,1.90
29-July-2015,105.85,112.90,105.70,111.15,109.513169221128546810,1806447,11420,197829736.00,574218,31.79,7.20,5.30
28-July-2015,103.80,105.50,103.00,104.85,104.559585726034775140,686985,5310,71830867.00,169219,24.63,2.50,1.05
27-July-2015,103.00,105.60,100.30,102.75,103.398088629644295536,974798,7172,100792250.00,258723,26.54,5.30,-0.25
24-July-2015,101.90,104.85,101.70,103.55,103.374270678277992006,853190,6939,88197894.00,236341,27.70,3.15,1.65
23-July-2015,99.00,102.50,98.10,100.85,100.630438024483819801,1327734,9666,133610454.00,337177,25.39,4.40,1.85
22-July-2015,97.70,99.35,95.20,96.65,97.024861428825580118,792553,6784,76897345.00,238655,30.11,4.15,-1.05
21-July-2015,97.65,104.30,95.70,97.25,100.019832612332532558,2193710,16032,219414507.00,364876,16.63,8.60,-0.40
20-July-2015,98.70,100.00,96.70,97.20,97.706430235324501508,786021,6705,76799306.00,244984,31.17,3.30,-1.50
17-July-2015,94.40,98.65,94.40,97.55,96.507269563697672505,1556352,10895,150199282.00,380064,24.42,4.25,3.15
16-July-2015,87.30,93.80,87.25,92.45,91.992175433794120778,1643925,11972,151228237.00,335392,20.40,6.55,5.15
15-July-2015,87.20,88.75,86.65,87.25,87.632483568173704878,380968,3241,33385172.00,130078,34.14,2.10,0.05
14-July-2015,86.90,88.00,86.25,86.45,87.007547275215776095,358010,2773,31149572.00,133572,37.31,1.75,-0.45
13-July-2015,85.10,86.90,85.00,86.25,86.179752517911580463,310972,2266,26799490.00,92938,29.89,1.90,1.15
10-July-2015,87.80,87.80,84.05,84.60,85.286986721144024514,293700,2614,25048788.00,139623,47.54,3.75,-3.20
9-July-2015,87.80,88.95,86.65,87.05,87.634604787499531174,346611,2863,30375118.00,97459,28.12,2.30,-0.75
8-July-2015,87.00,90.15,86.05,87.00,88.080111775447933356,607289,5149,53490083.00,168877,27.81,4.10,0.00
7-July-2015,87.20,89.50,87.00,87.95,88.318690662365894609,695069,5292,61387584.00,207936,29.92,2.50,0.75
6-July-2015,83.90,86.55,83.50,85.65,85.675723142018900470,542632,5145,46490389.00,147417,27.17,3.05,1.75
3-July-2015,86.00,87.50,84.00,84.20,85.248255164304142558,341866,2963,29143480.00,137727,40.29,3.50,-1.80
2-July-2015,86.60,88.50,85.50,86.00,87.220977596741344195,621606,5177,54217083.00,172740,27.79,3.00,-0.60
1-July-2015,81.90,86.80,81.30,85.80,84.761685511076527441,1053805,7820,89322288.00,247904,23.52,5.50,3.90
30-June-2015,80.00,83.75,78.25,81.65,80.942790384109056605,846973,7323,68556358.00,263177,31.07,5.50,1.65
29-June-2015,82.00,82.95,79.30,80.05,80.154318358279773972,370928,3161,29731481.00,164674,44.40,3.65,-1.95
26-June-2015,87.00,87.00,83.70,84.15,84.808208344963005401,408438,4656,34638895.00,189367,46.36,3.30,-2.85
25-June-2015,88.00,88.00,86.30,86.70,86.891366542382334410,193642,2363,16825818.00,90335,46.65,1.70,-1.30
24-June-2015,90.50,90.95,87.70,88.05,89.103489492068281248,258519,2943,23034945.00,104384,40.38,3.25,-2.45
23-June-2015,88.30,91.80,88.15,90.00,90.517525145349387017,528726,9057,47858969.00,199116,37.66,3.65,1.70
22-June-2015,87.10,89.30,87.00,88.00,88.245638392623251427,267218,3172,23580823.00,108846,40.73,2.30,0.90
19-June-2015,88.05,89.65,86.25,86.55,87.874328977267089373,302337,3161,26567661.00,117439,38.84,3.40,-1.50
18-June-2015,90.10,90.95,87.80,88.05,89.369586440056084808,305252,3950,27280245.00,134954,44.21,3.15,-2.05
17-June-2015,91.00,92.20,88.65,89.00,90.433441022787154092,406106,4760,36725563.00,131993,32.50,3.55,-2.00
16-June-2015,87.75,93.55,86.65,90.40,91.355877915621981266,921330,8543,84168911.00,194526,21.11,6.90,2.65
